id,Ea
icsd_60581,0.44149
icsd_190698,0.20718
icsd_33521,-0.27791
icsd_60824,0.01908
icsd_16925,-0.51894
icsd_181561,0.15405
icsd_194629,0.12324
icsd_414154,0.09691
icsd_424741,-0.12949
icsd_246904,0.24738
icsd_107724,-0.24687
icsd_238785,0.3824
icsd_262941,-0.37683
icsd_195835,0.22775
icsd_89663,-0.40824
icsd_78292,0.32616
icsd_159062,-0.21791
icsd_1725,0.64388
icsd_65004,0.01501
icsd_167830,-0.40824
icsd_162756,-0.51894
icsd_95274,-0.01466
icsd_75045,0.59716
icsd_30957,-0.35709
icsd_39870,-0.06091
icsd_182990,-0.43052
icsd_202679,-0.50515
icsd_428143,-0.5479
icsd_55084,-0.47882
icsd_248027,-0.12949
icsd_28077,0.37172
icsd_183202,0.02713
icsd_417474,0.12642
icsd_187916,-0.14107
icsd_67702,0.33605
icsd_71060,0.30567
icsd_8117,-0.38705
icsd_80646,-0.34754
icsd_59302,0.33212
icsd_84004,0.16868
icsd_10220,-0.09649
icsd_72289,-0.39752
icsd_164953,0.03109
icsd_424539,-0.06582
icsd_201655,-0.38705
icsd_195521,0.28855
icsd_160836,-0.59533
icsd_429335,-0.35709
icsd_77421,0.24497
icsd_73731,-0.18423
icsd_201948,-0.08088
icsd_83865,0.39282
icsd_40662,-0.10721
icsd_251998,0.06158
icsd_430621,-0.3201
icsd_50067,-0.03258
icsd_418493,0.87108
icsd_300254,-0.12381
icsd_27534,-0.19076
icsd_83427,0.0935
icsd_28481,0.02312
icsd_90774,0.17722
icsd_80040,-0.23215
icsd_238756,-0.19076
icsd_63000,0.03109
icsd_85455,0.30776
icsd_42125,-0.61236
icsd_9840,-0.13524
icsd_74203,-0.15297
icsd_75112,-0.70927
icsd_26769,0.59176
icsd_281056,0.76129
icsd_188535,0.2775
icsd_196163,0.03892
icsd_290049,-0.19076
icsd_27769,-1.0103
icsd_167455,0.48106
icsd_2644,-0.59533
icsd_411017,-0.5479
icsd_169412,0.12324
icsd_408193,-0.06582
icsd_22086,0.25452
icsd_25695,-0.21096
icsd_9295,0.73006
icsd_161791,-0.06091
icsd_25025,0.33409
icsd_193377,-0.3201
icsd_33849,0.0504
icsd_66555,0.47257
icsd_55164,0.50158
icsd_16175,-0.09649
icsd_171899,-0.32906
icsd_260929,0.46537
icsd_184770,-0.43052
icsd_248138,0.03502
icsd_159977,0.02713
icsd_418991,0.67004
icsd_20209,0.89979
icsd_96220,0.57965
icsd_43485,-0.05126
icsd_89407,-0.47882
icsd_80337,0.10029
icsd_96599,0.07249
icsd_83095,0.46971
icsd_77073,-0.35709
icsd_246027,-0.17145
icsd_68217,0.34573
icsd_95115,-0.10181
icsd_180312,-0.11821
icsd_74208,-0.12949
icsd_428150,0.12003
icsd_9483,0.96788
icsd_78174,0.03109
icsd_428637,0.10029
icsd_421958,0.20454
icsd_428357,0.26845
icsd_74861,-0.41924
icsd_41410,-0.12381
icsd_416619,-0.40824
icsd_251508,0.12003
icsd_245366,0.32616
icsd_52055,0.59823
icsd_31145,0.08312
icsd_202639,-0.32906
icsd_189933,-0.12949
icsd_415153,-0.28602
icsd_168319,-0.3382
icsd_155817,0.52245
icsd_15377,-0.32906
icsd_48192,0.53624
icsd_182375,-0.11267
icsd_238789,0.19922
icsd_281694,-0.28602
icsd_54701,-0.3201
icsd_262965,-0.11821
icsd_421517,0.49756
icsd_186699,0.06525
icsd_162924,0.74634
icsd_427396,-0.1652
icsd_190806,-0.03258
icsd_245608,-0.28602
icsd_71432,0.01908
icsd_192863,-0.0758
icsd_250669,0.18836
icsd_239418,-0.41924
icsd_247056,-0.10721
icsd_152395,-0.00598
icsd_40120,-0.15297
icsd_182354,-0.25443
icsd_166815,-0.75503
icsd_40345,-0.39752
icsd_171810,-0.5479
icsd_29149,0.68255
icsd_22020,0.05416
icsd_280946,-0.04651
icsd_51237,-0.75503
icsd_23174,-0.37683
icsd_166678,-0.21096
icsd_69656,0.03109
icsd_51687,0.23274
icsd_411224,-0.04182
icsd_55445,-0.22497
icsd_184539,-0.40824
icsd_194033,0.34188
icsd_41499,0.01089
icsd_262709,-0.24687
icsd_66670,0.33212
icsd_44110,0.26845
icsd_412862,-0.49179
icsd_83229,0.0504
icsd_252153,0.01908
icsd_261660,0.2227
icsd_602951,-0.53318
icsd_73983,-0.47882
icsd_180908,0.53501
icsd_88826,0.70403
icsd_174101,-0.09122
icsd_427148,0.03502
icsd_95870,0.06525
icsd_252164,0.17154
icsd_192280,-0.07078
icsd_84299,-0.14107
icsd_261881,0.01501
icsd_74953,-0.06091
icsd_94134,-0.06091
icsd_238924,0.25452
icsd_202451,-0.50515
icsd_245226,0.30145
icsd_60932,0.36261
icsd_20667,0.31808
icsd_52362,-0.53318
icsd_94489,-0.38705
icsd_237089,-0.22497
icsd_30119,0.21501
icsd_192413,-0.15297
icsd_94966,0.18003
icsd_98383,0.03109
icsd_20851,0.11027
icsd_247061,-0.04651
icsd_14132,0.2972
icsd_31919,-1.40824
icsd_22395,-0.80618
icsd_656942,-0.53318
icsd_71875,0.18003
icsd_189659,-0.03717
icsd_80329,0.03109
icsd_63417,0.14199
icsd_24819,0.00254
icsd_24496,-0.36685
icsd_248725,-0.61236
icsd_29256,-0.34754
icsd_190772,-0.40824
icsd_193238,-0.3382
icsd_21109,0.01501
icsd_190755,-0.02803
icsd_83489,-0.83421
icsd_74215,0.15405
icsd_190686,0.15702
icsd_250388,0.43374
icsd_152482,0.67723
icsd_36519,0.10697
icsd_79872,-0.09649
icsd_9468,0.08312
icsd_78273,-0.86417
icsd_30679,0.15107
icsd_412999,0.58299
icsd_186153,0.19922
icsd_50280,0.85004
icsd_1845,-0.21791
icsd_422034,0.05416
icsd_82350,-0.3382
icsd_291621,-0.08088
icsd_420182,-0.27791
icsd_59305,0.338
icsd_192270,0.16579
icsd_61218,-0.26994
icsd_428760,0.28417
icsd_71547,-0.02803
icsd_413087,-0.63009
icsd_189417,0.54479
icsd_10064,-0.17779
icsd_163628,0.42427
icsd_188657,-0.59533
icsd_86152,-0.32906
icsd_417676,-0.01907
icsd_39852,-0.19739
icsd_416430,0.37709
icsd_174068,0.0466
icsd_92616,-0.14698
icsd_16584,0.47825
icsd_77079,0.01908
icsd_246816,-0.3382
icsd_163125,-0.08088
icsd_422987,-0.19076
icsd_83473,0.18836
icsd_192509,-0.49179
icsd_54168,0.78488
icsd_16400,0.08661
icsd_69563,-0.3382
icsd_184331,-0.51894
icsd_30956,-0.30273
icsd_31127,0.23521
icsd_68188,0.56834
icsd_63031,0.33995
icsd_33750,-0.08602
icsd_245422,-0.43052
icsd_59962,-0.04651
icsd_88603,0.19382
icsd_238615,-0.11267
icsd_71268,0.53128
icsd_251684,0.14199
icsd_42397,-1.10721
icsd_250435,-0.43052
icsd_23017,-0.10721
icsd_194480,-0.15297
icsd_250896,-0.32906
icsd_241137,0.09691
icsd_28572,0.2775
icsd_36135,-0.09649
icsd_40970,-0.01907
icsd_415958,-0.96891
icsd_16265,0.26616
icsd_192553,0.08661
icsd_159514,0.3859
icsd_237874,-0.27791
icsd_107167,-0.24687
icsd_156873,-0.66788
icsd_15105,-0.10181
icsd_80844,-0.11267
icsd_410368,-0.49179
icsd_280024,0.16579
icsd_23989,-1.10721
icsd_250771,0.24977
icsd_236294,0.21501
icsd_656271,-0.19076
icsd_20215,-0.07078
icsd_261971,0.02312
icsd_65063,-0.77985
icsd_202877,-0.28602
icsd_91544,0.0935
icsd_56542,-0.40824
icsd_182033,-0.18423
icsd_196167,0.08661
icsd_194550,-0.27791
icsd_428155,-0.11267
icsd_194354,0.26154
icsd_200707,-0.19076
icsd_59909,0.98181
icsd_168183,0.01908
icsd_408970,0.96742
icsd_89773,-0.04182
icsd_27793,0.77928
icsd_196266,0.23025
icsd_40270,-0.17145
icsd_279618,0.46971
icsd_93874,0.79179
icsd_87081,0.2227
icsd_180309,-0.23945
icsd_657565,-0.47882
icsd_290329,0.01501
icsd_59003,-0.53318
icsd_161472,0.22775
icsd_184530,-0.3382
icsd_185363,-0.0758
icsd_90574,0.1856
icsd_62372,0.19653
icsd_89803,0.42106
icsd_126,0.64771
icsd_171894,-0.3382
icsd_65925,0.64098
icsd_56669,0.82157
icsd_89078,-0.04651
icsd_189725,0.05789
icsd_413644,0.17722
icsd_20189,-0.10181
icsd_245976,-0.22497
icsd_38380,-0.46623
icsd_28295,-0.36685
icsd_26611,-0.3201
icsd_50169,0.20981
icsd_40092,0.03502
icsd_163466,-0.10721
icsd_167308,0.22523
icsd_38209,0.00673
icsd_1925,0.88512
icsd_193884,-0.454
icsd_28020,1.0358
icsd_79859,-0.02803
icsd_40118,-0.17779
icsd_86349,-0.12949
icsd_155670,-0.04651
icsd_202028,-0.5479
icsd_182245,-0.01466
icsd_428780,0.06158
icsd_98487,-0.23215
icsd_157318,0.13892
icsd_30884,0.02312
icsd_237157,-0.0103
icsd_162855,0.26386
icsd_69658,0.59176
icsd_170861,0.39624
icsd_238930,0.28855
icsd_157768,-0.19739
icsd_36471,0.11355
icsd_162552,-0.1652
icsd_156703,-0.08088
icsd_55649,0.28637
icsd_100617,-0.11821
icsd_431066,0.24255
icsd_109912,0.66456
icsd_87466,0.28417
icsd_64740,-0.02803
icsd_187219,0.10697
icsd_89405,-0.46623
icsd_2006,-0.10181
icsd_183098,-0.02803
icsd_94222,0.2227
icsd_290356,-0.07078
icsd_26504,0.03109
icsd_407061,0.5863
icsd_25641,0.06888
icsd_89649,-0.13524
icsd_162102,-0.14107
icsd_200079,-0.27791
icsd_239010,0.36628
icsd_183925,-0.25443
icsd_245270,0.23274
icsd_186604,0.90615
icsd_68467,0.338
icsd_238885,-0.28602
icsd_34117,-0.26994
icsd_427484,-0.02353
icsd_82199,-0.35709
icsd_400280,0.24012
icsd_2607,0.65434
icsd_64866,0.60565
icsd_6131,-0.08088
icsd_82005,0.43841
icsd_62481,-0.39752
icsd_16232,0.01908
icsd_94912,0.3681
icsd_23698,-0.56314
icsd_25012,-0.50515
icsd_20797,0.36261
icsd_99001,-0.04651
icsd_168281,0.18836
icsd_194119,-0.09649
icsd_67845,-0.30273
icsd_60953,-0.37683
icsd_167257,0.42267
icsd_31336,-0.02353
icsd_194781,0.20454
icsd_109365,-0.21791
icsd_189973,0.05416
icsd_422714,0.32616
icsd_240441,0.66087
icsd_91935,-0.39752
icsd_238629,-0.70927
icsd_16489,0.53128
icsd_280184,0.44149
icsd_238792,0.20981
icsd_166024,-0.40824
icsd_260745,0.4521
icsd_184593,-0.40824
icsd_60898,0.71643
icsd_417005,-0.38705
icsd_162532,-0.1652
icsd_1859,0.32816
icsd_28608,0.22523
icsd_56698,1.07392
icsd_156286,-1.10721
icsd_245428,-0.0758
icsd_165593,0.15405
icsd_426173,0.49756
icsd_183200,0.08312
icsd_68885,0.12958
icsd_154114,-0.31133
icsd_15156,-0.06582
icsd_94063,-0.04182
icsd_37430,-0.23945
icsd_195746,-0.3382
icsd_33763,-0.04651
icsd_174134,-0.28602
icsd_263009,-0.38705
icsd_68769,-0.19076
icsd_9688,-0.21791
icsd_79123,0.28196
icsd_23877,-0.22497
icsd_247303,-0.25443
icsd_418629,-0.21096
icsd_290738,-0.26994
icsd_38346,0.32816
icsd_193466,-0.02353
icsd_194623,-0.43052
icsd_196024,-0.11267
icsd_156747,-0.18423
icsd_31367,-1.1652
icsd_16640,-0.3382
icsd_405133,0.85004
icsd_85664,0.10697
icsd_169693,-0.64857
icsd_20656,0.19653
icsd_65535,0.65246
icsd_200222,-0.39752
icsd_247845,0.27073
icsd_193083,0.20454
icsd_65297,0.57516
icsd_56506,-0.86417
icsd_191360,0.52373
icsd_60199,0.42267
icsd_245393,-0.77985
icsd_189018,1.10498
icsd_88463,-0.15297
icsd_24544,-0.25443
icsd_40430,-0.32906
icsd_291319,0.57629
icsd_250813,-0.28602
icsd_165866,-0.02803
icsd_411378,-0.03258
icsd_422501,0.35143
icsd_74173,0.13583
icsd_40116,0.03109
icsd_9394,-0.3201
icsd_78720,-0.53318
icsd_166209,-0.51894
icsd_189271,0.13892
icsd_28745,-0.40824
icsd_415327,-0.22497
icsd_188388,-0.50515
icsd_252663,0.21759
icsd_290765,-0.21096
icsd_423769,0.42106
icsd_155664,0.03502
icsd_56730,-0.50515
icsd_73888,-0.61236
icsd_158166,-0.05126
icsd_280011,-0.06091
icsd_186607,0.03892
icsd_280516,-0.75503
icsd_237348,-0.32906
icsd_42844,-0.24687
icsd_48149,0.0466
icsd_34201,0.54961
icsd_193538,0.18836
icsd_10473,-0.39752
icsd_425125,0.08661
icsd_96478,-0.05126
icsd_92056,0.20189
icsd_89411,-0.35709
icsd_154092,-0.20412
icsd_422910,0.28417
icsd_89763,-0.05126
icsd_156285,-1.1652
icsd_61342,-0.02803
icsd_74571,0.11355
icsd_166999,0.17439
icsd_423983,0.73633
icsd_291318,0.59176
icsd_33507,-0.39752
icsd_425266,0.14806
icsd_237684,0.2929
icsd_79705,0.20189
icsd_82383,0.03502
icsd_429283,0.07249
icsd_183844,0.25921
icsd_280795,0.07606
icsd_96218,0.59067
icsd_429324,0.27526
icsd_16613,0.75163
icsd_60436,-0.24687
icsd_161982,-0.11267
icsd_247337,0.38415
icsd_1883,-0.01907
icsd_192147,-0.18423
icsd_427565,-0.23945
icsd_167961,-0.34754
icsd_60768,0.10029
icsd_24419,0.16289
icsd_238572,-0.1652
icsd_192146,-0.37683
icsd_94981,0.09691
icsd_202872,-0.56314
icsd_182717,-0.37683
icsd_248651,0.25921
icsd_156658,-0.12949
icsd_92316,-0.53318
icsd_418240,0.63512
icsd_260953,-0.46623
icsd_33508,-0.46623
icsd_164216,0.50158
icsd_33867,-0.4421
icsd_36324,0.11027
icsd_150301,-0.37683
icsd_168998,0.13583
icsd_193365,-0.39752
icsd_153239,0.24497
icsd_159792,0.01089
icsd_401350,0.07249
icsd_1360,-0.11267
icsd_424909,-0.50515
icsd_2321,0.10029
icsd_76954,-0.21791
icsd_77422,0.25687
icsd_200777,0.25687
icsd_238093,0.54721
icsd_83584,0.33212
icsd_239375,-0.24687
icsd_290237,-0.31133
icsd_91299,-0.30273
icsd_73211,-0.18423
icsd_159533,-0.10721
icsd_94615,-0.1652
icsd_42837,-0.24687
icsd_413908,0.28196
icsd_166605,0.22015
icsd_76278,-0.0758
icsd_55256,-0.0103
icsd_411772,-0.77985
icsd_43437,0.20189
icsd_429322,-0.15904
icsd_80995,0.29505
icsd_422263,-0.89636
icsd_107148,-0.24687
icsd_80574,0.36445
icsd_188075,0.28417
icsd_85497,-0.37683
icsd_155159,-0.36685
icsd_93953,0.16289
icsd_300244,0.26154
icsd_193375,-0.31133
icsd_159858,-0.59533
icsd_400552,0.00673
icsd_428538,-0.41924
icsd_182543,0.13892
icsd_422990,-0.27791
icsd_195301,0.1856
icsd_83843,0.45508
icsd_421548,0.31192
icsd_300165,-0.19739
icsd_78892,-0.17779
icsd_93087,-0.43052
icsd_35580,-0.38705
icsd_9546,0.06158
icsd_86249,-0.64857
icsd_79455,-0.63009
icsd_31114,0.58188
icsd_33562,0.06525
icsd_422202,0.18836
icsd_15741,-0.24687
icsd_82560,-0.61236
icsd_24614,-0.09649
icsd_428726,-0.46623
icsd_86318,0.22523
icsd_170157,-0.3382
icsd_415754,-0.70927
icsd_100028,-0.24687
icsd_167188,-0.50515
icsd_191369,-0.04182
icsd_160838,-0.25443
icsd_10079,-0.31133
icsd_32522,0.00254
icsd_14359,0.44909
icsd_94647,-0.24687
icsd_60711,-1.0103
icsd_152006,1.10994
icsd_158193,0.20189
icsd_290459,-0.14107
icsd_247714,-0.00598
icsd_36001,-0.49179
icsd_78531,0.66639
icsd_290756,-0.19076
icsd_8257,-0.04182
icsd_97091,0.40132
icsd_166637,0.15996
icsd_426244,-0.04651
icsd_65048,0.41783
icsd_195935,-0.11267
icsd_184484,-0.07078
icsd_40835,-0.86417
icsd_24041,-0.19739
icsd_251181,-0.35709
icsd_22216,0.36261
icsd_75689,0.24012
icsd_184560,-0.04182
icsd_187261,-1.31133
icsd_429608,-0.63009
icsd_71184,0.6618
icsd_415820,-0.34754
icsd_251563,-0.23945
icsd_54396,-0.53318
icsd_90746,-0.34754
icsd_174021,0.24977
icsd_24914,0.69213
icsd_81000,0.33605
icsd_240467,0.8006
icsd_27920,-0.17145
icsd_194214,-0.23945
icsd_168694,0.37352
icsd_14062,0.37531
icsd_250868,-0.56314
icsd_415619,-0.11267
icsd_191224,0.64771
icsd_184289,-0.3201
icsd_247466,-0.38705
icsd_202053,-0.36685
icsd_66828,0.37887
icsd_2899,-0.0758
icsd_419833,-0.03717
icsd_60897,0.11355
icsd_281240,0.16868
icsd_262710,-0.13524
icsd_159522,-0.1652
icsd_35685,-0.36685
icsd_42816,-0.24687
icsd_23155,-0.12381
icsd_33722,-0.64857
icsd_92827,0.38937
icsd_185888,-0.40824
icsd_85272,0.23767
icsd_94967,0.17154
icsd_185482,-0.83421
icsd_16708,-0.20412
icsd_194935,0.00254
icsd_262691,-0.01907
icsd_65640,0.49756
icsd_380493,-0.09122
icsd_30523,-0.08088
icsd_183501,-0.70927
icsd_187227,-0.05606
icsd_404486,0.05416
icsd_164766,-0.34754
icsd_407045,0.19922
icsd_159056,-0.17145
icsd_402173,0.57629
icsd_247218,-0.49179
icsd_9770,-0.3382
icsd_155126,-0.15297
icsd_183918,0.14504
icsd_46025,-0.19739
icsd_36380,-0.1652
icsd_169929,0.02312
icsd_28096,-0.24687
icsd_280342,0.77146
icsd_165561,0.23767
icsd_92771,0.01089
icsd_65752,0.6067
icsd_248689,0.14199
icsd_184096,-0.17779
icsd_427077,0.20981
icsd_20510,-0.10181
icsd_261183,0.29933
icsd_20427,-0.12381
icsd_261236,-0.5479
icsd_192904,0.5579
icsd_191622,0.09691
icsd_89753,-0.02803
icsd_90684,0.68954
icsd_201662,-0.26994
icsd_48128,-0.34754
icsd_100830,0.3911
icsd_92346,1.09042
icsd_240418,0.73944
icsd_193615,0.26845
icsd_21110,-0.0103
icsd_191619,0.10364
icsd_415378,0.47684
icsd_39630,-0.10181
icsd_192327,0.59067
icsd_52234,-0.28602
icsd_247561,0.33605
icsd_4438,0.52373
icsd_421438,-0.06091
icsd_68764,0.59501
icsd_35278,-0.35709
icsd_413678,-0.80618
icsd_56544,-0.63009
icsd_645,0.13583
icsd_40546,0.01908
icsd_71017,-0.13524
icsd_23484,0.20981
icsd_40279,1.03149
icsd_154117,-0.454
icsd_401327,-0.21791
icsd_238753,-0.21096
icsd_239665,0.20981
icsd_188387,-0.2943
icsd_186677,-0.49179
icsd_180888,-1.31133
icsd_181959,0.31192
icsd_166284,0.29505
icsd_92632,-0.02803
icsd_247318,0.26616
icsd_405538,0.05416
icsd_75479,-0.3382
icsd_53943,-0.23945
icsd_85867,-0.27791
icsd_2069,0.47114
icsd_39264,-0.23945
icsd_260046,-0.43052
icsd_39573,0.12958
icsd_42835,-0.24687
icsd_428671,0.12003
icsd_248600,-0.21791
icsd_28482,0.13271
icsd_27016,-0.56314
icsd_65532,0.87051
icsd_50612,-0.49179
icsd_94497,-0.03258
icsd_425458,0.14806
icsd_603540,-0.50515
icsd_60200,0.56024
icsd_84791,0.70319
icsd_239630,0.21759
icsd_247547,-0.34754
icsd_247865,0.76129
icsd_156366,-1.1652
icsd_427115,0.92268
icsd_41223,-0.61236
icsd_391092,-0.3382
icsd_202540,0.03109
icsd_95831,-0.14107
icsd_20404,0.35143
icsd_78276,-0.73155
icsd_90906,0.16579
icsd_402604,-0.06091
icsd_72177,-1.10721
icsd_94183,-0.40824
icsd_262045,0.46682
icsd_166627,0.7261
icsd_182823,0.20981
icsd_417324,1.17211
icsd_193885,-0.454
icsd_20120,-0.18423
icsd_280846,-0.0758
icsd_88640,-0.13524
icsd_82351,-0.34754
icsd_69311,0.73633
icsd_28611,0.24012
icsd_27841,-0.70927
icsd_79453,0.1168
icsd_107179,-0.24687
icsd_969,0.74481
icsd_430514,-0.19076
icsd_290663,0.05416
icsd_170808,-0.32906
icsd_237417,-0.22497
icsd_72486,0.09691
icsd_168921,0.46392
icsd_154682,0.61707
icsd_196032,-0.04182
icsd_280646,-0.49179
icsd_169798,-0.17145
icsd_262510,-0.56314
icsd_281398,0.01089
icsd_28408,-0.18423
icsd_25020,0.16289
icsd_429315,-0.04182
icsd_166532,0.26154
icsd_20116,0.13271
icsd_262583,-0.1652
icsd_246688,-0.86417
icsd_194908,0.12958
icsd_15424,0.57741
icsd_33827,-0.09649
icsd_34936,-0.59533
icsd_44786,0.70654
icsd_290196,-0.2943
icsd_260956,-0.30273
icsd_430062,0.49756
icsd_169442,-0.21791
icsd_417735,0.62216
icsd_291399,-0.49179
icsd_63513,0.03892
icsd_160630,-1.10721
icsd_52570,-0.64857
icsd_248122,-0.14107
icsd_423111,-0.56314
icsd_87716,0.03502
icsd_66007,0.15107
icsd_202587,-1.23215
icsd_189333,0.23274
icsd_12131,-0.07078
icsd_425178,0.39963
icsd_195786,0.11355
icsd_50573,-0.04651
icsd_251683,0.25452
icsd_182569,0.85776
icsd_160198,0.21501
icsd_100633,0.0466
icsd_237490,0.13892
icsd_202069,0.6458
icsd_33719,0.05789
icsd_39396,0.24255
icsd_425273,0.12003
icsd_83442,-0.14107
icsd_191282,0.18003
icsd_151703,0.47114
icsd_157526,0.17439
icsd_281046,0.06158
icsd_9120,-0.10721
icsd_16438,0.06158
icsd_240507,0.20981
icsd_413148,-0.02803
icsd_33718,0.06158
icsd_42787,-0.23945
icsd_71113,0.32011
icsd_248118,0.24255
icsd_247565,-0.05606
icsd_15619,0.03502
icsd_425787,0.01501
icsd_82659,0.6799
icsd_246526,-0.1652
icsd_52232,-0.09122
icsd_71091,0.36077
icsd_84301,-0.80618
icsd_75588,0.38415
icsd_67558,-0.5479
icsd_35658,0.03892
icsd_153826,0.4521
icsd_252450,-0.57894
icsd_65050,-0.39752
icsd_196251,-0.40824
icsd_68753,0.18282
icsd_290464,-0.454
icsd_28831,0.18836
icsd_81105,-0.3382
icsd_430713,-0.12949
icsd_67952,-0.32906
icsd_429952,0.14199
icsd_98815,-0.03258
icsd_107174,-0.24687
icsd_37006,0.32415
icsd_107133,-0.24687
icsd_238926,0.26154
icsd_418314,-0.83421
icsd_424805,1.06852
icsd_50610,0.14504
icsd_429827,0.39282
icsd_91325,-0.47882
icsd_89706,-0.47882
icsd_72927,0.05789
icsd_78748,-0.64857
icsd_429824,0.46246
icsd_200146,0.69642
icsd_86859,0.58299
icsd_249983,0.02312
icsd_43025,0.42586
icsd_189682,-0.47882
icsd_261642,0.14199
icsd_184493,-0.15297
icsd_40960,-0.30273
icsd_84234,0.48663
icsd_1492,0.12642
icsd_153119,0.10697
icsd_250787,-0.28602
icsd_167183,-0.06091
icsd_30253,-0.56314
icsd_25559,0.15107
icsd_28103,-0.05606
icsd_431182,0.05416
icsd_100607,-0.15297
icsd_150706,0.05416
icsd_86507,-0.19739
icsd_202918,-0.70927
icsd_41649,-0.80618
icsd_83441,-0.13524
icsd_425437,-0.23215
icsd_186785,0.5387
icsd_1854,-0.0758
icsd_158922,-0.50515
icsd_62392,-0.02353
icsd_417278,-0.13524
icsd_67901,0.53128
icsd_40363,-0.17779
icsd_20477,0.08312
icsd_94969,0.16579
icsd_72297,-0.15297
icsd_422561,-0.454
icsd_410869,0.20981
icsd_93015,-0.0758
icsd_239374,-0.21791
icsd_191438,-0.86417
icsd_252183,0.41783
icsd_185447,0.27526
icsd_38325,0.62013
icsd_40967,0.84218
icsd_107147,-0.24687
icsd_290488,-0.12949
icsd_252651,0.23025
icsd_420662,0.79656
icsd_169791,-0.13524
icsd_247255,-0.19076
icsd_162800,-0.13524
icsd_20090,-0.34754
icsd_55258,-0.04182
icsd_20191,-0.36685
icsd_107183,-0.24687
icsd_245500,0.87279
icsd_39243,-0.32906
icsd_290023,0.819
icsd_172720,0.00254
icsd_201706,0.17722
icsd_241201,-0.10181
icsd_422962,-0.66788
icsd_425499,0.13271
icsd_35345,0.65715
icsd_46018,0.07249
icsd_429261,-0.454
icsd_37026,-0.09122
icsd_166825,-0.4421
icsd_28830,0.24977
icsd_249641,-0.05606
icsd_44702,-0.24687
icsd_90572,0.21759
icsd_36361,0.10029
icsd_191348,-0.41924
icsd_427954,-0.01466
icsd_388,0.30985
icsd_165407,0.15702
icsd_192401,0.24738
icsd_194084,0.27073
icsd_248230,-0.21096
icsd_34649,-0.5479
icsd_427257,0.11027
icsd_72099,-0.47882
icsd_183932,0.45508
icsd_63028,0.403
icsd_31082,-0.14698
icsd_196127,0.61809
icsd_59109,-0.04651
icsd_6134,0.03502
icsd_89227,0.33212
icsd_192733,0.66913
icsd_409475,0.74634
icsd_408145,0.0935
icsd_67778,-0.2943
icsd_416522,0.273
icsd_42667,-0.40824
icsd_10153,-0.06091
icsd_184553,0.08312
icsd_4045,-0.68808
icsd_1054,-0.63009
icsd_238235,-0.1652
icsd_72318,-0.51894
icsd_17053,-0.13524
icsd_92843,0.30145
icsd_163181,-0.15297
icsd_24160,-0.56314
icsd_187001,-0.36685
icsd_63394,0.07249
icsd_247717,-0.80618
icsd_75429,-0.3201
icsd_245251,0.70319
icsd_156155,-0.03717
icsd_99743,-0.28602
icsd_28903,0.338
icsd_25538,-0.34754
icsd_237689,-0.10181
icsd_73399,0.08661
icsd_20093,-0.19739
icsd_422386,0.52245
icsd_407062,0.59067
icsd_200128,-0.14107
icsd_75379,-0.06091
icsd_32100,-0.12949
icsd_281605,-0.14107
icsd_59857,0.57063
icsd_80606,0.68431
icsd_430358,-0.24687
icsd_40663,-0.11267
icsd_427151,-0.14698
icsd_75737,0.40132
icsd_248248,-0.35709
icsd_100333,-0.73155
icsd_32732,-0.75503
