id,RT_1,RT_2,RT_3,label
icsd_252148,0.074905,0.077519,0.054592,Zn
icsd_280969,0.055707,0.052258,0.059064,Ca
icsd_52246,0.067912,0.07031,0.077183,Ag
icsd_28573,0.085237,0.08792,0.096624,O
icsd_34665,0.100216,0.103615,0.113433,Na
icsd_188658,0.134138,0.116509,0.153543,O
icsd_27530,0.0632,0.058092,0.071894,Mg
icsd_182841,0.15254,0.157561,0.172152,O
icsd_425448,0.118581,0.129369,0.144452,O
icsd_202454,0.1155,0.119373,0.113233,F
icsd_162925,0.092956,0.09613,0.105286,Ca
icsd_424079,0.092917,0.103476,0.184222,Li
icsd_42495,0.111662,0.115051,0.1253,O
icsd_155203,0.074815,0.080383,0.123979,K
icsd_239169,0.176047,0.16213,0.193629,O
icsd_391057,0.13215,0.13561,0.148259,K
icsd_157945,0.149221,0.143863,0.157241,O
icsd_92513,0.05969,0.083264,0.093154,Na
icsd_164210,0.143811,0.148562,0.162356,O
icsd_194391,0.090508,0.115986,0.12347,O
icsd_412184,0.166714,0.172174,0.188057,K
icsd_50627,0.101698,0.105143,0.115097,Ca
icsd_65237,0.125372,0.129168,0.143557,Na
icsd_236212,0.123371,0.127487,0.139418,O
icsd_180306,0.123777,0.151761,0.174019,O
icsd_65533,0.112767,0.116555,0.127518,K
icsd_171784,0.131311,0.135674,0.148328,O
icsd_67016,0.129356,0.133658,0.055305,Cu
icsd_181061,0.096506,0.09979,0.109271,O
icsd_65924,0.042769,0.044387,0.02969,Cu
icsd_15631,0.069785,0.07224,0.079218,Li
icsd_166486,0.07659,0.079768,0.096683,Zn
icsd_50538,0.086717,0.08306,0.088778,Cu
icsd_180199,0.099949,0.10334,0.113134,O
icsd_160833,0.096922,0.084306,0.100223,O
icsd_76980,0.13936,0.143973,0.157361,O
icsd_94226,0.102725,0.106202,0.132383,O
icsd_78592,0.129521,0.133829,0.083942,O
icsd_80992,0.108833,0.113105,0.123104,Na
icsd_91939,0.146442,0.151274,0.165308,O
icsd_238224,0.147234,0.152091,0.215115,O
icsd_68347,0.077544,0.092004,0.083423,Ag
icsd_27163,0.189681,0.171987,0.187853,O
icsd_153803,0.090103,0.100908,0.046126,Ca
icsd_236386,0.238866,0.246563,0.188181,O
icsd_425934,0.128734,0.133017,0.145437,O
icsd_94606,0.126126,0.130329,0.14251,O
icsd_182443,0.052108,0.054016,0.025166,Li
icsd_171080,0.124874,0.129037,0.142196,O
icsd_429249,0.224283,0.207103,0.199484,O
icsd_246254,0.141798,0.134752,0.147325,K
icsd_240458,0.061003,0.063186,0.067929,O
icsd_201347,0.087684,0.090695,0.099371,O
icsd_195651,0.095519,0.098773,0.108163,O
icsd_153620,0.083546,0.086429,0.094727,Li
icsd_162921,0.088107,0.09113,0.099783,O
icsd_94223,0.103654,0.10716,0.136112,O
icsd_94284,0.136298,0.140815,0.153925,F
icsd_97259,0.111967,0.139092,0.161649,O
icsd_84716,0.072033,0.074558,0.101788,Li
icsd_50018,0.079185,0.081932,0.121544,Ca
icsd_193261,0.105991,0.109569,0.038159,F
icsd_91936,0.147749,0.152622,0.166776,O
icsd_174277,0.145229,0.150024,0.139318,O
icsd_23240,0.130226,0.134556,0.151427,O
icsd_68824,0.066711,0.070198,0.075835,Zn
icsd_262322,0.09553,0.098783,0.108174,O
icsd_83662,0.143934,0.171337,0.242447,O
icsd_92626,0.088725,0.091768,0.134372,K
icsd_158517,0.145486,0.150288,0.180899,O
icsd_100001,0.077636,0.096211,0.074707,Cu
icsd_89573,0.051131,0.074143,0.056835,Cu
icsd_923,0.149633,0.154564,0.168889,O
icsd_171807,0.099363,0.100404,0.112476,F
icsd_98733,0.111982,0.113426,0.126638,O
icsd_30958,0.149862,0.146812,0.169146,O
icsd_81537,0.114979,0.126167,0.147029,O
icsd_191865,0.151872,0.156872,0.143628,O
icsd_72193,0.079861,0.082375,0.096752,Zn
icsd_248226,0.244912,0.252797,0.24459,O
icsd_421429,0.147146,0.138202,0.167205,O
icsd_159521,0.145063,0.149852,0.179908,O
icsd_424961,0.091659,0.094062,0.11834,O
icsd_290782,0.092657,0.09881,0.104951,O
icsd_195953,0.116806,0.12072,0.120713,O
icsd_281607,0.118746,0.148298,0.162595,O
icsd_248414,0.091567,0.094698,0.103728,Li
icsd_172582,0.077693,0.08291,0.088159,Li
icsd_420980,0.051698,0.172319,0.190418,O
icsd_171788,0.136556,0.141082,0.154215,O
icsd_414455,0.113431,0.115631,0.128264,F
icsd_188932,0.147501,0.152366,0.137416,O
icsd_10223,0.124367,0.144095,0.157495,O
icsd_194400,0.109654,0.113346,0.118864,Ag
icsd_42803,0.063849,0.066121,0.072493,Zn
icsd_94281,0.136636,0.141164,0.201925,F
icsd_75572,0.067171,0.069545,0.033097,Cu
icsd_35154,0.073035,0.075592,0.094583,Al
icsd_15869,0.144943,0.149729,0.149909,O
icsd_165872,0.078781,0.081516,0.08938,Li
icsd_239036,0.119589,0.14977,0.172897,O
icsd_183380,0.088725,0.091768,0.100497,O
icsd_404015,0.101653,0.121014,0.102105,Cu
icsd_54198,0.06703,0.121423,0.100157,Na
icsd_36228,0.098365,0.101706,0.111356,K
icsd_66996,0.080297,0.083078,0.119641,Al
icsd_74251,0.110126,0.14791,0.080544,O
icsd_92367,0.089845,0.092922,0.079089,Cu
icsd_427,0.062765,0.065003,0.049668,Cu
icsd_153872,0.155049,0.160148,0.174967,O
icsd_415960,0.134401,0.131176,0.145409,Ag
icsd_107149,0.063839,0.066111,0.072493,Zn
icsd_9214,0.147758,0.152631,0.166785,O
icsd_100125,0.105679,0.109248,0.12046,K
icsd_168048,0.119694,0.140887,0.154002,O
icsd_261322,0.096833,0.12141,0.109638,Ag
icsd_430711,0.121086,0.125132,0.126324,O
icsd_428142,0.098539,0.101886,0.172543,Ag
icsd_79780,0.124318,0.116687,0.127928,K
icsd_79427,0.077264,0.079327,0.086997,Li
icsd_155080,0.037583,0.03904,0.069796,Cu
icsd_158927,0.101597,0.101972,0.114983,F
icsd_40117,0.150468,0.155425,0.153098,O
icsd_81506,0.11095,0.085194,0.125479,Na
icsd_100477,0.101266,0.104716,0.107307,O
icsd_49754,0.124108,0.128248,0.191141,Ag
icsd_421552,0.127705,0.131956,0.144281,Na
icsd_252649,0.210875,0.19237,0.237615,O
icsd_185887,0.144374,0.149142,0.201909,O
icsd_42847,0.063881,0.066154,0.072493,Zn
icsd_237030,0.141879,0.14657,0.160211,O
icsd_9904,0.128699,0.132981,0.124742,F
icsd_67894,0.090716,0.12551,0.054658,Ag
icsd_409484,0.051234,0.168536,0.159906,Ag
icsd_290335,0.05581,0.084975,0.067519,Li
icsd_155977,0.052129,0.054037,0.05947,K
icsd_66999,0.080879,0.083678,0.120287,Al
icsd_39846,0.130996,0.132578,0.149265,K
icsd_64709,0.0603,0.074265,0.06864,Cu
icsd_40889,0.109459,0.12453,0.177016,O
icsd_20804,0.10322,0.106712,0.116804,Na
icsd_404852,0.077547,0.089909,0.094506,Cu
icsd_627523,0.058514,0.06062,0.066635,Cu
icsd_67606,0.077369,0.073552,0.116094,Zn
icsd_67150,0.060949,0.125818,0.069299,Li
icsd_172541,0.131769,0.136147,0.315774,K
icsd_186878,0.114217,0.108071,0.158233,K
icsd_93368,0.082921,0.123261,0.094025,Na
icsd_76553,0.115239,0.119104,0.130293,Na
icsd_422047,0.123231,0.127344,0.116041,O
icsd_251103,0.133709,0.134341,0.151019,O
icsd_18320,0.158985,0.164206,0.179385,F
icsd_186801,0.144808,0.149589,0.111472,O
icsd_427477,0.085371,0.08831,0.124319,F
icsd_88419,0.136626,0.137432,0.136945,K
icsd_81111,0.077807,0.080511,0.088286,Zn
icsd_187368,0.103134,0.106623,0.142006,O
icsd_95120,0.078939,0.081678,0.090921,Ag
icsd_69139,0.070058,0.075733,0.07959,Zn
icsd_154175,0.08872,0.091762,0.027212,Li
icsd_31033,0.111931,0.115693,0.12658,Na
icsd_98454,0.289158,0.306513,0.125166,Ag
icsd_187187,0.154856,0.159949,0.17475,O
icsd_413882,0.127443,0.041298,0.133922,O
icsd_18315,0.177658,0.176643,0.206023,O
icsd_192737,0.127982,0.132242,0.160975,O
icsd_54121,0.110984,0.114717,0.107193,F
icsd_182740,0.072407,0.074944,0.082227,Li
icsd_75031,0.06361,0.065874,0.105406,Li
icsd_193270,0.155989,0.161117,0.229621,O
icsd_21069,0.139807,0.144434,0.157863,K
icsd_61117,0.041944,0.043537,0.043693,Na
icsd_98845,0.116124,0.22393,0.099204,Li
icsd_414242,0.067525,0.06991,0.078043,Li
icsd_280534,0.076694,0.090062,0.087037,Li
icsd_183102,0.212256,0.219128,0.239164,O
icsd_51464,0.089577,0.082114,0.098772,Ca
icsd_41100,0.034642,0.101433,0.111058,K
icsd_80551,0.114287,0.099929,0.075324,Li
icsd_26803,0.131906,0.136288,0.107159,K
icsd_426242,0.138593,0.135024,0.151033,O
icsd_63205,0.1044,0.119095,0.118129,K
icsd_424809,0.093639,0.096835,0.111337,K
icsd_387,0.057933,0.065191,0.07161,Zn
icsd_50685,0.059879,0.074732,0.074058,Li
icsd_94598,0.126641,0.130859,0.143088,O
icsd_60581,0.068033,0.070435,0.077318,Mg
icsd_190698,0.124838,0.129,0.141064,O
icsd_33521,0.138826,0.143422,0.12874,K
icsd_60824,0.104601,0.08181,0.088842,Li
icsd_16925,0.116274,0.119533,0.145493,F
icsd_181561,0.224252,0.153961,0.252626,O
icsd_194629,0.114171,0.118002,0.13339,Na
icsd_414154,0.062913,0.065156,0.071573,Al
icsd_424741,0.071343,0.12364,0.133361,Na
icsd_246904,0.142133,0.146832,0.160473,O
icsd_107724,0.082088,0.077681,0.093091,Li
icsd_238785,0.114716,0.12116,0.08441,O
icsd_262941,0.141119,0.145786,0.159335,O
icsd_195835,0.133306,0.221031,0.150567,O
icsd_89663,0.14393,0.148684,0.162489,O
icsd_78292,0.124057,0.124825,0.10565,O
icsd_159062,0.116625,0.139552,0.15255,O
icsd_1725,0.110103,0.090177,0.098807,K
icsd_65004,0.102723,0.106199,0.116247,Na
icsd_167830,0.060617,0.062788,0.068995,Zn
icsd_162756,0.059179,0.061306,0.067382,Zn
icsd_95274,0.125948,0.130145,0.14231,O
icsd_75045,0.056027,0.054095,0.063845,Li
icsd_30957,0.150359,0.147049,0.169704,O
icsd_39870,0.144278,0.14784,0.16288,O
icsd_182990,0.142255,0.146958,0.16061,O
icsd_202679,0.1471,0.151953,0.168596,O
icsd_428143,0.139406,0.13581,0.148477,Ag
icsd_55084,0.073647,0.085998,0.050418,Cu
icsd_248027,0.126895,0.131121,0.143114,O
icsd_28077,0.145478,0.116677,0.127651,K
icsd_183202,0.145865,0.150679,0.21352,O
icsd_417474,0.276199,0.287192,0.345753,O
icsd_187916,0.120324,0.124346,0.135999,O
icsd_67702,0.077144,0.079827,0.071394,Li
icsd_71060,0.109762,0.069975,0.124147,Li
icsd_8117,0.078931,0.081671,0.112065,Na
icsd_80646,0.185435,0.191476,0.20326,F
icsd_59302,0.100588,0.103999,0.113862,Na
icsd_84004,0.052538,0.086027,0.105802,Na
icsd_10220,0.118217,0.146403,0.169583,O
icsd_72289,0.103319,0.089407,0.097969,Na
icsd_164953,0.250352,0.243322,0.265499,O
icsd_424539,0.074682,0.057411,0.101637,O
icsd_201655,0.130878,0.122686,0.176144,F
icsd_195521,0.1122,0.117619,0.128677,O
icsd_160836,0.126852,0.113299,0.139347,O
icsd_429335,0.140856,0.120275,0.15904,O
icsd_77421,0.218517,0.202418,0.246191,O
icsd_73731,0.150491,0.155449,0.153121,O
icsd_201948,0.11349,0.1173,0.11181,F
icsd_83865,0.080054,0.082828,0.090808,Li
icsd_40662,0.113116,0.115808,0.12791,O
icsd_251998,0.123464,0.128375,0.140993,O
icsd_430621,0.145604,0.15041,0.149153,O
icsd_50067,0.131515,0.135884,0.137468,O
icsd_418493,0.100566,0.103976,0.113826,O
icsd_300254,0.083537,0.086523,0.094716,Li
icsd_27534,0.139814,0.14588,0.170254,O
icsd_83427,0.143133,0.136576,0.161595,O
icsd_28481,0.176152,0.181905,0.198649,O
icsd_90774,0.147249,0.169284,0.171526,O
icsd_80040,0.18454,0.149301,0.163161,O
icsd_238756,0.136386,0.140906,0.154023,O
icsd_63000,0.061625,0.063827,0.073228,Zn
icsd_85455,0.095121,0.108045,0.106288,O
icsd_42125,0.096523,0.099807,0.109289,Ag
icsd_9840,0.145452,0.148592,0.164197,O
icsd_74203,0.114117,0.116607,0.129033,F
icsd_75112,0.068462,0.058909,0.072271,Cu
icsd_26769,0.096653,0.099941,0.109435,K
icsd_281056,0.103223,0.121666,0.122618,K
icsd_188535,0.118904,0.122883,0.072684,O
icsd_196163,0.13814,0.151878,0.155992,O
icsd_290049,0.109905,0.113062,0.114442,O
icsd_27769,0.091179,0.094298,0.11764,Li
icsd_167455,0.083334,0.08621,0.116925,K
icsd_2644,0.189175,0.195332,0.159955,F
icsd_411017,0.133613,0.164291,0.207542,O
icsd_169412,0.154256,0.15933,0.174077,O
icsd_408193,0.126877,0.131148,0.100161,O
icsd_22086,0.048913,0.050721,0.055869,Mg
icsd_25695,0.135275,0.139761,0.206384,Cu
icsd_9295,0.081209,0.106531,0.116608,K
icsd_161791,0.095039,0.098277,0.100357,O
icsd_25025,0.118232,0.12219,0.086943,K
icsd_193377,0.164372,0.16976,0.185429,O
icsd_33849,0.097299,0.100607,0.102991,Na
icsd_66555,0.097268,0.088272,0.110125,Na
icsd_55164,0.069458,0.055596,0.078917,Li
icsd_16175,0.208427,0.219644,0.235058,O
icsd_171899,0.085653,0.088601,0.097092,Zn
icsd_260929,0.118773,0.122747,0.05781,O
icsd_184770,0.047438,0.078885,0.063762,Li
icsd_248138,0.088596,0.091635,0.100394,Li
icsd_159977,0.132191,0.121194,0.146886,O
icsd_418991,0.031351,0.032616,0.036154,Li
icsd_20209,0.105928,0.109504,0.127776,K
icsd_96220,0.04369,0.045315,0.049977,Li
icsd_43485,0.121475,0.104012,0.110765,Na
icsd_89407,0.133542,0.164608,0.207794,O
icsd_80337,0.147628,0.152497,0.16664,O
icsd_96599,0.102497,0.105967,0.106688,O
icsd_83095,0.082683,0.085538,0.069967,Cu
icsd_77073,0.053248,0.055191,0.060726,Zn
icsd_246027,0.110229,0.113922,0.124674,O
icsd_68217,0.061521,0.06372,0.113092,Cu
icsd_95115,0.141989,0.146683,0.160311,Li
icsd_180312,0.117348,0.14461,0.168793,O
icsd_74208,0.113993,0.117819,0.128894,F
icsd_428150,0.169172,0.181658,0.221293,O
icsd_9483,0.117648,0.121588,0.132996,K
icsd_78174,0.050297,0.057362,0.058356,Cu
icsd_428637,0.126846,0.125764,0.137542,O
icsd_421958,0.288743,0.31121,0.324999,O
icsd_428357,0.121484,0.125543,0.137301,O
icsd_74861,0.136538,0.141063,0.154194,F
icsd_41410,0.091568,0.094699,0.103729,F
icsd_416619,0.106828,0.110432,0.120854,O
icsd_251508,0.134164,0.138404,0.154207,O
icsd_245366,0.047338,0.049097,0.054093,Na
icsd_52055,0.037459,0.043488,0.043008,Cu
icsd_31145,0.096364,0.111985,0.117621,Na
icsd_202639,0.066472,0.057511,0.071987,Li
icsd_189933,0.283601,0.570739,0.749647,O
icsd_415153,0.074431,0.104382,0.152536,Li
icsd_168319,0.119877,0.123885,0.135497,O
icsd_155817,0.084529,0.087442,0.088065,F
icsd_15377,0.07404,0.076628,0.084059,Zn
icsd_48192,0.067799,0.079939,0.087663,K
icsd_182375,0.128666,0.132947,0.14536,O
icsd_238789,0.122792,0.129786,0.133297,O
icsd_281694,0.289421,0.297182,0.324123,F
icsd_54701,0.076547,0.08045,0.08822,Li
icsd_262965,0.159208,0.164436,0.16063,O
icsd_421517,0.960737,0.086897,0.985579,O
icsd_186699,0.123565,0.160684,0.128331,O
icsd_162924,0.091567,0.094698,0.103728,Ca
icsd_427396,0.142987,0.147712,0.161431,O
icsd_190806,0.109488,0.113174,0.123838,O
icsd_245608,0.089547,0.092615,0.101461,O
icsd_71432,0.102578,0.10605,0.116084,Na
icsd_192863,0.130168,0.156771,0.147122,O
icsd_250669,0.194353,0.200671,0.258424,O
icsd_239418,0.144745,0.149524,0.146199,O
icsd_247056,0.213926,0.21156,0.237505,O
icsd_152395,0.089214,0.092272,0.076347,Cu
icsd_40120,0.151484,0.156472,0.154216,O
icsd_182354,0.129687,0.133999,0.146506,O
icsd_166815,0.043498,0.093075,0.078857,Li
icsd_40345,0.149635,0.154566,0.216561,O
icsd_171810,0.101904,0.102731,0.115328,F
icsd_29149,0.092705,0.095871,0.105005,Ca
icsd_22020,0.125184,0.129357,0.313513,O
icsd_280946,0.118255,0.122213,0.133677,O
icsd_51237,0.139217,0.143825,0.198581,F
icsd_23174,0.150764,0.208447,0.227873,F
icsd_166678,0.155109,0.160209,0.140433,O
icsd_69656,0.069816,0.072273,0.079319,F
icsd_51687,0.044307,0.045973,0.050693,Al
icsd_411224,0.131337,0.135701,0.137494,O
icsd_55445,0.062677,0.064912,0.071307,Zn
icsd_184539,0.162438,0.167766,0.183259,O
icsd_194033,0.101312,0.104259,0.114663,O
icsd_41499,0.128825,0.13993,0.132859,O
icsd_262709,0.14043,0.145075,0.158561,O
icsd_66670,0.101649,0.105093,0.115042,Ca
icsd_44110,0.061935,0.064148,0.070475,Mg
icsd_412862,0.233845,0.23663,0.35018,F
icsd_83229,0.129854,0.164694,0.175309,K
icsd_252153,0.073045,0.075602,0.053164,Zn
icsd_261660,0.124353,0.1285,0.115324,O
icsd_602951,0.06956,0.072008,0.079031,Cu
icsd_73983,0.140582,0.145233,0.052166,Ag
icsd_180908,0.09513,0.099113,0.108534,O
icsd_88826,0.115337,0.127729,0.139681,K
icsd_174101,0.148047,0.154377,0.296858,O
icsd_427148,0.15071,0.234118,0.262593,O
icsd_95870,0.159223,0.164451,0.165893,O
icsd_252164,0.048757,0.050561,0.055687,Ag
icsd_192280,0.119429,0.123423,0.189856,O
icsd_84299,0.066726,0.068381,0.075083,Cu
icsd_261881,0.130898,0.135248,0.165761,O
icsd_74953,0.261855,0.241703,0.268906,O
icsd_94134,0.133179,0.1376,0.138745,O
icsd_238924,0.221912,0.187735,0.222549,O
icsd_202451,0.197069,0.184778,0.201776,O
icsd_245226,0.105767,0.123289,0.135532,O
icsd_60932,0.130566,0.145135,0.158626,K
icsd_20667,0.162091,0.167408,0.09782,O
icsd_52362,0.078732,0.081465,0.091,Zn
icsd_94489,0.180579,0.186469,0.312991,O
icsd_237089,0.100694,0.054272,0.11397,F
icsd_30119,0.272789,0.281538,0.303859,O
icsd_192413,0.110478,0.134283,0.162467,O
icsd_94966,0.127716,0.131967,0.083323,O
icsd_98383,0.288977,0.298228,0.325729,O
icsd_20851,0.059606,0.061742,0.067868,Li
icsd_247061,0.11528,0.119146,0.142135,O
icsd_14132,0.109327,0.126313,0.123658,K
icsd_31919,0.168965,0.174495,0.027536,Ag
icsd_22395,0.167003,0.172472,0.188382,Na
icsd_656942,0.069969,0.07243,0.07949,Cu
icsd_71875,0.067254,0.077857,0.076444,Li
icsd_189659,0.162977,0.153491,0.183864,O
icsd_80329,0.209823,0.13906,0.134949,O
icsd_63417,0.066009,0.081488,0.075046,Li
icsd_24819,0.119545,0.108663,0.135125,Na
icsd_24496,0.149563,0.154492,0.168811,O
icsd_248725,0.142645,0.147359,0.2103,F
icsd_29256,0.152635,0.157679,0.161458,Zn
icsd_190772,0.053184,0.083059,0.068041,Li
icsd_193238,0.095881,0.106398,0.116919,Zn
icsd_21109,0.070958,0.07345,0.0806,F
icsd_190755,0.109274,0.112954,0.123599,O
icsd_83489,0.125492,0.119079,0.141037,O
icsd_74215,0.105143,0.106886,0.118963,O
icsd_190686,0.124283,0.128428,0.140441,O
icsd_250388,0.138276,0.139345,0.157072,K
icsd_152482,0.077216,0.079902,0.080649,O
icsd_36519,0.067238,0.070257,0.068882,Na
icsd_79872,0.097067,0.100369,0.11726,O
icsd_9468,0.061691,0.061671,0.085846,Cu
icsd_78273,0.042529,0.04414,0.048698,Cu
icsd_30679,0.152512,0.157533,0.175734,O
icsd_412999,0.125793,0.118593,0.141955,K
icsd_186153,0.113697,0.188755,0.19085,O
icsd_50280,0.083303,0.070419,0.076771,Ca
icsd_1845,0.087924,0.090942,0.099639,Na
icsd_422034,0.11465,0.117286,0.115035,Na
icsd_82350,0.110522,0.114193,0.172928,Na
icsd_291621,0.178311,0.184131,0.201078,O
icsd_420182,0.134437,0.138897,0.181462,F
icsd_59305,0.070225,0.072694,0.084739,Li
icsd_192270,0.12639,0.1306,0.146377,O
icsd_61218,0.072685,0.075231,0.081558,Li
icsd_428760,0.143092,0.112613,0.138611,O
icsd_71547,0.09419,0.097402,0.106583,Li
icsd_413087,0.134337,0.138794,0.106905,Ag
icsd_189417,0.107211,0.096266,0.098022,O
icsd_10064,0.129749,0.134063,0.146575,Na
icsd_163628,0.089036,0.092089,0.100888,Ca
icsd_188657,0.195063,0.201403,0.219871,O
icsd_86152,0.168174,0.16239,0.166197,O
icsd_417676,0.093392,0.09658,0.105776,Na
icsd_39852,0.144941,0.149726,0.146414,K
icsd_416430,0.043445,0.106826,0.116928,K
icsd_174068,0.120279,0.118702,0.122657,O
icsd_92616,0.105241,0.14731,0.12327,O
icsd_16584,0.14613,0.124434,0.164958,K
icsd_77079,0.065353,0.067672,0.079705,Zn
icsd_246816,0.067748,0.07014,0.079749,Li
icsd_163125,0.117972,0.14607,0.165288,O
icsd_422987,0.146349,0.151178,0.141502,O
icsd_83473,0.112615,0.114494,0.127347,O
icsd_192509,0.126161,0.130364,0.142549,O
icsd_54168,0.060482,0.062653,0.054668,Na
icsd_16400,0.063071,0.065319,0.032741,Li
icsd_69563,0.146308,0.199019,0.217277,F
icsd_184331,0.161615,0.166917,0.182335,O
icsd_30956,0.150303,0.149992,0.169642,O
icsd_31127,0.21002,0.191382,0.236656,O
icsd_68188,0.10022,0.10362,0.028975,Cu
icsd_63031,0.099523,0.084682,0.112656,Ag
icsd_33750,0.220963,0.228105,0.264073,O
icsd_245422,0.169776,0.175331,0.168471,K
icsd_59962,0.056081,0.079954,0.060978,Li
icsd_88603,0.084403,0.087312,0.121443,O
icsd_238615,0.230609,0.238051,0.259761,O
icsd_71268,0.059075,0.061199,0.117115,Cu
icsd_251684,0.130521,0.13486,0.151047,O
icsd_42397,0.094008,0.097215,0.014142,Ag
icsd_250435,0.046321,0.070546,0.052953,Cu
icsd_23017,0.093584,0.074198,0.092937,Zn
icsd_194480,0.139223,0.143832,0.331251,O
icsd_250896,0.092488,0.095648,0.104762,O
icsd_241137,0.127828,0.111791,0.181476,K
icsd_28572,0.085328,0.087992,0.096727,O
icsd_36135,0.050434,0.05229,0.057568,Cu
icsd_40970,0.149591,0.15452,0.138616,O
icsd_415958,0.138454,0.13078,0.143002,Ag
icsd_16265,0.136273,0.141388,0.153897,K
icsd_192553,0.140903,0.145563,0.20437,O
icsd_159514,0.116067,0.099862,0.131222,O
icsd_237874,0.144533,0.149306,0.156077,O
icsd_107167,0.063878,0.066151,0.072493,Zn
icsd_156873,0.106072,0.112171,0.120006,F
icsd_15105,0.076392,0.029727,0.079757,Li
icsd_80844,0.12843,0.132703,0.145095,O
icsd_410368,0.059425,0.074772,0.066768,Li
icsd_280024,0.113324,0.136636,0.149786,O
icsd_23989,0.070012,0.072475,0.079539,Cu
icsd_250771,0.127544,0.12897,0.144102,O
icsd_236294,0.144253,0.149017,0.086647,O
icsd_656271,0.078663,0.081394,0.073991,Cu
icsd_20215,0.12672,0.13094,0.143176,O
icsd_261971,0.135627,0.140124,0.244911,O
icsd_65063,0.074932,0.077548,0.084758,Ag
icsd_202877,0.142384,0.149106,0.164158,O
icsd_91544,0.276889,0.176143,0.174843,O
icsd_56542,0.067959,0.086675,0.04565,Ag
icsd_182033,0.111412,0.117257,0.086214,Li
icsd_196167,0.140363,0.153248,0.158487,O
icsd_194550,0.156841,0.164875,0.176978,O
icsd_428155,0.039869,0.135043,0.091792,O
icsd_194354,0.214187,0.18847,0.206468,O
icsd_200707,0.146988,0.144291,0.165922,O
icsd_59909,0.069987,0.072449,0.079511,Na
icsd_168183,0.230187,0.237615,0.275897,O
icsd_408970,0.108682,0.112343,0.122934,K
icsd_89773,0.138861,0.141142,0.156801,O
icsd_27793,0.121561,0.125622,0.137388,K
icsd_196266,0.10769,0.111321,0.081233,O
icsd_40270,0.065093,0.067498,0.074122,Li
icsd_279618,0.115046,0.116581,0.142127,K
icsd_93874,0.117451,0.120741,0.132074,K
icsd_87081,0.08518,0.088113,0.123229,O
icsd_180309,0.123775,0.151572,0.17383,O
icsd_657565,0.077585,0.080283,0.088037,Ag
icsd_290329,0.130492,0.134829,0.137105,O
icsd_59003,0.109077,0.11473,0.123378,F
icsd_161472,0.102569,0.106462,0.116532,O
icsd_184530,0.165148,0.17056,0.186301,O
icsd_185363,0.133574,0.138007,0.15792,O
icsd_90574,0.099974,0.103365,0.113162,O
icsd_62372,0.144364,0.149132,0.13153,K
icsd_89803,0.132829,0.138728,0.12616,O
icsd_126,0.098768,0.106437,0.111809,K
icsd_171894,0.083391,0.086269,0.094553,Zn
icsd_65925,0.042205,0.043806,0.029437,Cu
icsd_56669,0.084295,0.090519,0.083116,Na
